sex,race,y_true,y_prob,y_pred
Male,Amer-Indian-Eskimo,0,0.12244184,0
Male,White,1,0.3110479,0
Female,White,0,0.018144902,0
Female,White,0,8.666535e-05,0
Male,Black,0,0.0013281571,0
Male,White,0,0.47648025,0
Male,White,0,0.66590655,1
Male,White,1,0.09245087,0
Male,White,1,0.35631922,0
Male,White,0,0.35800055,0
Male,White,0,0.18700217,0
Male,White,0,0.7118219,1
Female,White,0,0.011960079,0
Male,Black,1,0.4612046,0
Female,White,0,0.094492175,0
Male,White,1,0.6235938,1
Female,White,0,0.15593755,0
Male,White,1,0.5084919,1
Female,White,0,0.001057619,0
Female,White,0,0.027346076,0
Male,White,0,0.27765736,0
Female,White,0,0.0011698098,0
Male,White,0,0.20458497,0
Male,White,0,0.18208131,0
Male,White,1,1.0,1
Male,White,1,0.85917443,1
Male,Black,0,0.03896942,0
Male,Black,0,0.0018435429,0
Male,White,0,0.41050115,0
Male,White,1,0.99028987,1
Female,Black,0,0.0022465985,0
Male,White,0,0.00015956527,0
Male,White,0,0.60771596,1
Male,White,0,0.1136925,0
Male,White,0,0.009439494,0
Female,White,0,0.14180261,0
Male,White,0,0.2191108,0
Male,White,0,0.31941503,0
Male,White,1,0.9733079,1
Male,White,0,0.10626144,0
Male,White,0,0.00030266764,0
Male,White,0,0.0013976495,0
Male,White,0,0.032873236,0
Male,White,0,0.70070505,1
Male,White,1,0.3524489,0
Male,White,1,0.054344904,0
Female,Black,1,0.027842827,0
Male,Black,1,0.12261271,0
Male,White,0,0.0047851945,0
Female,White,0,0.01854761,0
Male,White,1,0.42446354,0
Female,Black,0,0.05785713,0
Male,White,0,0.12197438,0
Male,White,0,0.45784035,0
Male,White,0,0.0044773975,0
Male,White,1,0.9244664,1
Male,White,1,0.9824966,1
Male,White,1,0.33936226,0
Female,White,0,0.001853025,0
Male,White,0,0.108263515,0
Male,White,0,0.019626224,0
Female,White,0,0.012246408,0
Female,Black,0,0.020853123,0
Male,White,0,0.25861323,0
Male,White,1,0.5009599,1
Male,White,1,0.9910725,1
Male,White,0,0.3132343,0
Male,White,1,0.7452315,1
Male,White,1,0.88177884,1
Male,White,0,0.06040056,0
Female,White,1,0.13620567,0
Female,White,0,0.012815777,0
Male,White,0,0.6233369,1
Female,White,0,0.0066313706,0
Male,White,0,0.0082648145,0
Male,White,1,0.32753012,0
Male,White,0,0.00030247297,0
Female,White,0,0.00096395554,0
Male,White,0,0.08943926,0
Male,White,0,0.40383792,0
Female,White,0,0.00119168,0
Female,Asian-Pac-Islander,0,0.24161556,0
Male,Black,0,0.00015403653,0
Male,White,0,0.0009868987,0
Male,White,0,0.17892377,0
Female,White,1,0.012239966,0
Female,White,1,0.13105941,0
Male,White,0,0.46017087,0
Male,White,0,0.20128119,0
Male,White,0,0.21625572,0
Female,White,0,0.011213342,0
Male,White,1,0.7975794,1
Female,White,0,0.005132738,0
Male,White,1,0.18262355,0
Female,White,1,0.96327156,1
Male,White,1,0.81306386,1
Male,Black,0,0.0005051603,0
Male,White,1,0.3327269,0
Male,White,0,0.27804214,0
Male,White,0,0.23595479,0
Male,White,0,0.24360408,0
Male,White,0,0.11801803,0
Male,White,1,1.0,1
Female,White,0,0.004260985,0
Male,White,0,0.5167297,1
Male,White,0,0.019758549,0
Female,White,0,0.009476851,0
Female,White,0,0.0009241984,0
Female,White,0,0.0012289346,0
Female,Black,0,0.00015048745,0
Male,Black,0,0.0037109337,0
Male,Other,0,0.006220293,0
Male,White,0,0.5549084,1
Female,White,0,0.004509268,0
Female,White,0,0.025024131,0
Male,White,0,0.061333563,0
Female,White,0,0.0075408183,0
Male,White,1,0.89934146,1
Male,White,1,0.15909508,0
Male,Asian-Pac-Islander,0,0.027700838,0
Male,White,0,0.0012745054,0
Male,White,0,0.001512455,0
Female,White,0,0.005090177,0
Male,White,0,0.19882262,0
Female,White,0,0.00044706475,0
Female,White,0,0.055798657,0
Male,Black,0,0.078064695,0
Male,White,0,0.3994617,0
Female,White,1,0.06658495,0
Female,White,0,0.06492547,0
Female,White,0,0.038563684,0
Male,Black,0,0.75081176,1
Male,White,0,0.00025983245,0
Male,White,0,0.0013278176,0
Male,White,1,0.9625568,1
Male,Black,0,0.10951937,0
Male,White,1,0.72832334,1
Male,White,0,0.25556013,0
Male,White,1,0.85120034,1
Male,White,0,0.664307,1
Female,White,0,0.0068938574,0
Male,White,0,0.10527382,0
Male,White,0,0.04890332,0
Male,White,0,0.00035431204,0
Male,White,0,0.08841882,0
Male,White,0,0.10609872,0
Male,White,0,0.10091855,0
Male,White,0,0.006853942,0
Male,White,0,0.14395608,0
Male,White,1,0.35953438,0
Male,White,1,0.50725776,1
Female,White,0,0.009648581,0
Male,Other,0,0.006483703,0
Female,White,1,0.8426823,1
Female,White,0,0.08393788,0
Male,White,1,0.95467794,1
Male,White,0,0.0055366657,0
Male,White,0,0.417268,0
Female,Black,0,0.0008556425,0
Male,White,0,0.69609475,1
Male,White,1,0.7140193,1
Male,White,1,0.4576833,0
Male,White,0,0.2132248,0
Female,White,0,0.0031853514,0
Female,White,0,0.10815982,0
Male,White,1,0.40926623,0
Male,White,1,0.52843034,1
Male,White,1,0.6126673,1
Female,White,0,0.009418927,0
Male,White,0,0.010803813,0
Female,White,0,0.012713624,0
Male,White,0,0.00021195122,0
Male,White,0,0.37877116,0
Male,White,0,0.5732211,1
Male,White,0,0.11003074,0
Male,White,0,0.105913,0
Male,Black,0,0.0018177606,0
Female,White,0,0.015909482,0
Female,White,0,0.06111682,0
Male,White,1,0.01379262,0
Female,White,0,0.004593403,0
Male,White,0,0.02314865,0
Male,White,1,0.65414155,1
Male,White,1,0.9919149,1
Male,White,1,0.70029426,1
Female,White,0,0.0048808684,0
Male,Black,0,0.43622008,0
Male,Asian-Pac-Islander,0,0.6542072,1
Male,White,1,0.7368423,1
Female,White,0,0.02085026,0
Female,Black,0,0.013771244,0
Male,White,0,0.18598592,0
Male,White,0,0.039377395,0
Male,White,0,0.65881836,1
Female,White,0,0.012013852,0
Female,White,0,0.019850671,0
Male,White,1,0.9872558,1
Male,White,1,0.3121036,0
Male,Asian-Pac-Islander,0,0.0436012,0
Female,White,0,0.00029161322,0
Female,White,0,0.03132722,0
Male,White,0,0.00690118,0
Male,White,0,0.3555155,0
Male,White,1,0.83407176,1
Female,White,0,0.079652496,0
Female,White,0,0.00973201,0
Female,White,0,2.2350832e-05,0
Male,White,1,0.35533753,0
Female,White,0,0.009816346,0
Male,White,0,0.10434763,0
Male,Amer-Indian-Eskimo,0,0.0004229253,0
Male,White,0,0.043047495,0
Female,White,0,0.008948571,0
Female,Black,0,0.03923274,0
Male,White,1,0.3702038,0
Male,White,0,0.0044347905,0
Female,White,1,0.37919226,0
Male,Black,0,0.23980802,0
Female,Black,0,0.0008430876,0
Male,White,0,0.47953212,0
Male,Black,0,0.0021286882,0
Male,White,1,0.823071,1
Male,White,1,0.68939817,1
Male,White,0,0.12845232,0
Male,White,0,0.0014255778,0
Male,White,0,0.0029993083,0
Female,White,0,0.0001835585,0
Male,White,0,0.36846662,0
Male,White,0,0.0021317198,0
Female,White,0,0.00476169,0
Male,Asian-Pac-Islander,0,0.114139386,0
Male,White,0,0.04567933,0
Female,White,1,0.6678004,1
Male,Amer-Indian-Eskimo,0,0.18993685,0
Female,White,0,0.16309576,0
Female,White,0,0.031977117,0
Male,White,0,0.23595479,0
Male,White,0,0.004619342,0
Male,White,0,0.009807256,0
Male,White,0,0.1203542,0
Male,White,0,0.009112327,0
Male,White,0,0.00064030243,0
Male,White,0,0.020882282,0
Male,White,0,0.082860105,0
Male,White,1,0.8015631,1
Male,Black,0,0.29593602,0
Female,White,0,0.00031749037,0
Female,White,0,0.00011314372,0
Male,White,0,0.26979104,0
Male,White,0,0.00041854184,0
Male,White,0,0.603322,1
Female,White,0,0.017229779,0
Male,White,0,0.08078421,0
Male,White,0,0.0021924304,0
Male,White,0,0.15921128,0
Male,Asian-Pac-Islander,0,0.00870691,0
Male,White,0,0.27676043,0
Female,White,0,0.74278355,1
Male,White,1,0.56167877,1
Male,White,1,0.71988904,1
Male,White,0,0.62130964,1
Male,White,1,0.5916593,1
Female,Asian-Pac-Islander,0,0.007942107,0
Female,White,0,0.4002662,0
Female,White,0,0.05438231,0
Male,Black,0,0.007233246,0
Male,White,0,0.15480296,0
Male,White,1,0.53475696,1
Male,White,0,0.00845853,0
Female,White,0,0.0056102253,0
Male,White,0,0.0014590764,0
Male,White,1,0.8196582,1
Male,White,0,0.0011976474,0
Female,Black,1,0.46627417,0
Female,Black,0,0.19024773,0
Male,White,1,0.48638457,0
Male,White,0,0.3314668,0
Male,White,0,0.0038513644,0
Female,White,0,0.00016629977,0
Male,White,1,0.6967559,1
Female,White,0,0.005066384,0
Female,White,0,0.040580302,0
Male,White,1,0.8502416,1
Female,White,0,0.005423239,0
Female,Black,0,0.005612341,0
Female,White,0,0.0008551799,0
Male,White,0,0.027834311,0
Female,White,0,0.021831485,0
Male,Black,0,0.0016730877,0
Female,White,0,0.083166085,0
Male,White,0,0.65300536,1
Male,White,1,0.12609205,0
Male,White,1,0.58836305,1
Female,White,0,0.0007028892,0
Male,White,1,0.80142534,1
Female,White,0,0.021639487,0
Female,White,0,0.020224685,0
Male,White,0,0.31629685,0
Male,Black,0,0.09899678,0
Male,White,0,0.0014953008,0
Male,White,1,0.6716839,1
Male,White,0,0.44995946,0
Female,White,0,0.0045011328,0
Male,White,0,0.099646434,0
Male,White,0,0.16918302,0
Female,White,0,0.17738727,0
Female,White,0,0.28333473,0
Male,Other,0,0.010766721,0
Male,White,1,0.6784434,1
Male,White,1,0.39874613,0
Male,White,0,0.3994617,0
Female,White,0,0.31992045,0
Male,White,0,0.14238173,0
Male,White,0,0.022956602,0
Female,White,1,0.10588679,0
Male,White,1,0.5366506,1
Male,White,0,0.0077299774,0
Male,Black,0,0.00053868163,0
Female,White,0,0.09096866,0
Male,White,1,0.3679348,0
Female,White,0,0.00053869677,0
Male,White,1,0.52436453,1
Female,White,0,0.08478793,0
Male,White,1,0.12953623,0
Female,White,0,0.02963763,0
Male,White,0,0.07057271,0
Male,Asian-Pac-Islander,0,0.1928603,0
Male,White,0,0.105807334,0
Female,White,0,0.06372189,0
Male,White,0,0.007067153,0
Female,White,0,0.034921255,0
Female,White,0,0.0033100194,0
Male,White,0,0.027130062,0
Male,White,0,0.2173393,0
Female,White,0,0.06857986,0
Male,White,1,0.8737597,1
Male,White,1,0.7897233,1
Female,Black,0,0.00128044,0
Male,White,1,0.72460526,1
Female,White,0,0.00037274553,0
Female,White,0,0.00058516464,0
Male,White,0,0.5543638,1
Female,Black,0,0.0015487117,0
Male,White,1,0.48174313,0
Female,White,0,0.09303249,0
Male,White,0,0.27572468,0
Male,White,0,0.1340034,0
Male,White,0,0.005418601,0
Male,Asian-Pac-Islander,1,0.5640036,1
Female,Asian-Pac-Islander,0,0.019655889,0
Male,Black,0,0.0032933627,0
Male,White,1,0.29530686,0
Male,White,0,0.2528838,0
Male,White,0,0.18628192,0
Female,Black,0,0.008388457,0
Female,White,0,0.035635203,0
Male,White,0,0.29306278,0
Male,White,0,0.60758466,1
Male,White,1,0.8080104,1
Male,White,0,0.10613665,0
Male,White,1,0.45894557,0
Male,White,1,0.57091004,1
Female,White,0,0.0012891074,0
Male,White,0,0.01694052,0
Male,White,1,0.9677686,1
Male,White,0,0.59010303,1
Male,White,0,0.0061640735,0
Female,White,0,0.031120237,0
Female,White,0,0.017407393,0
Male,White,0,0.33506256,0
Male,White,0,0.25718185,0
Male,White,0,0.040889088,0
Male,White,0,0.24857424,0
Female,White,0,0.051852297,0
Female,White,0,0.009105553,0
Male,White,0,0.039586753,0
Male,White,0,0.020980963,0
Female,White,0,0.1197261,0
Male,White,0,0.0028318416,0
Male,White,0,0.32075986,0
Female,Black,0,0.009352235,0
Female,White,0,0.06323833,0
Female,White,0,0.0026383523,0
Male,White,1,1.0,1
Female,White,0,0.021970032,0
Male,White,0,0.2762799,0
Male,White,0,0.4753031,0
Male,White,0,0.17848454,0
Male,Amer-Indian-Eskimo,0,0.37578896,0
Female,White,0,0.005609805,0
Female,White,0,5.544555e-05,0
Male,White,0,0.019026019,0
Female,White,0,0.035061546,0
Female,White,0,0.027352912,0
Male,White,0,0.0005839454,0
Female,Black,0,0.002756003,0
Male,White,0,0.15642978,0
Female,White,0,0.0064915926,0
Female,White,0,0.2617771,0
Female,White,0,0.002452881,0
Male,White,0,0.23201585,0
Male,White,1,0.9410459,1
Male,White,1,0.7402779,1
Male,White,0,0.004523604,0
Female,White,0,0.00617015,0
Male,White,0,0.32289076,0
Male,White,1,0.7347196,1
Male,White,1,0.7739666,1
Male,White,1,0.6287483,1
Male,White,0,0.0015680284,0
Female,White,1,0.64065766,1
Female,White,0,0.008306176,0
Female,White,0,0.111112595,0
Male,White,0,0.0007429893,0
Male,Asian-Pac-Islander,1,0.26066536,0
Male,White,0,0.85506254,1
Female,White,0,0.12522988,0
Male,White,1,0.26450717,0
Male,White,0,0.4872575,0
Male,White,0,0.4787777,0
Male,White,0,0.3129402,0
Male,White,1,0.9952933,1
Male,White,0,0.0009847197,0
Female,White,1,0.30855006,0
Female,Black,0,0.0030984154,0
Male,White,0,0.3339417,0
Male,White,1,0.56856465,1
Male,White,1,0.630081,1
Male,White,0,0.49131718,0
Male,White,0,0.20126757,0
Female,White,0,0.0034506067,0
Male,White,0,0.011945515,0
Male,White,1,0.94535685,1
Male,White,1,0.8441604,1
Male,Black,1,0.99152666,1
Male,White,1,0.7851124,1
Female,Black,0,0.00062776345,0
Female,White,0,0.05124279,0
Female,Black,0,0.0039057876,0
Female,White,0,0.010682419,0
Female,Black,0,0.0064558424,0
Male,White,0,0.11145702,0
Male,White,0,0.884235,1
Female,White,0,0.05735107,0
Male,White,0,0.2373281,0
Male,White,0,0.2537795,0
Male,White,1,0.1666766,0
Male,White,0,0.18353887,0
Male,Asian-Pac-Islander,0,0.6771912,1
Male,White,1,0.7121272,1
Female,White,0,0.00044706475,0
Female,Black,0,0.003493426,0
Male,White,0,0.096277915,0
Female,White,0,0.0016039845,0
Female,White,0,0.0045705196,0
Male,White,1,0.9910563,1
Male,White,0,0.503984,1
Male,White,0,0.31516925,0
Male,White,0,0.35624814,0
Female,White,0,0.0028186068,0
Female,White,0,0.0026641088,0
Male,White,1,0.731393,1
Male,White,0,0.039628915,0
Male,White,0,0.15456119,0
Female,White,0,0.0026795072,0
Male,White,0,0.43013957,0
Male,White,1,0.8607583,1
Female,White,0,0.06365605,0
Female,White,0,0.08190166,0
Male,White,0,0.029547166,0
Female,Black,0,0.01744116,0
Male,White,1,0.59333634,1
Male,White,0,0.050606925,0
Female,Black,0,0.0020467883,0
Male,White,0,0.03512854,0
Male,White,0,0.37921423,0
Female,White,0,0.008767141,0
Male,White,0,0.04517228,0
Male,White,1,0.8517691,1
Male,White,1,0.52602,1
Male,Black,0,0.0077744103,0
Female,White,0,0.0016033875,0
Male,White,0,0.12650837,0
Female,White,0,0.0061899005,0
Female,White,0,0.0007830962,0
Female,White,0,0.0029477854,0
Female,Black,0,0.21983865,0
Male,White,0,0.1865924,0
Male,White,0,0.34421998,0
Male,White,0,0.4806419,0
Female,White,0,0.2352821,0
Female,White,0,0.00019252815,0
Female,White,0,0.004417346,0
Male,Amer-Indian-Eskimo,1,0.60082424,1
Male,White,0,0.2939864,0
Male,White,1,0.5881469,1
Male,White,0,0.7063392,1
Female,White,0,0.008703436,0
Male,White,0,0.83997273,1
Female,White,1,0.70516944,1
Female,Black,0,0.00035231703,0
Male,White,0,0.009354935,0
Male,White,0,0.0062838215,0
Male,Asian-Pac-Islander,1,0.93999255,1
Male,White,0,0.06969973,0
Male,White,0,0.0015320423,0
Male,White,1,0.25404182,0
Male,Black,1,0.11295992,0
Female,White,1,0.9939637,1
Male,White,1,0.2648701,0
Female,Other,0,0.0053423946,0
Male,White,0,0.076391295,0
Female,White,0,0.5113319,1
Female,Black,0,0.0017087838,0
Male,White,1,0.61667174,1
Female,White,0,0.023250528,0
Male,White,0,0.0077658077,0
Female,White,0,0.007349635,0
Male,White,0,0.084450506,0
Female,White,0,0.0027016518,0
Female,White,0,0.06453299,0
Male,White,0,0.16551104,0
Female,White,0,0.0010915477,0
Male,White,0,0.0035793772,0
Male,White,1,0.8985817,1
Male,White,0,0.73565733,1
Male,White,1,0.6856886,1
Male,White,0,0.03703536,0
Male,Asian-Pac-Islander,0,0.23970068,0
Male,White,0,0.47369298,0
Male,White,0,0.0005558893,0
Male,White,0,0.6033653,1
Female,White,0,0.021086806,0
Male,White,0,0.0069194464,0
Female,White,0,0.024821745,0
Male,White,1,0.17961304,0
Female,White,1,0.6057409,1
Male,White,1,0.25853002,0
Male,White,1,0.59210956,1
Male,White,0,0.16056107,0
Female,White,0,0.00047229475,0
Male,Black,0,0.3013863,0
Male,White,1,0.9355945,1
Male,Black,0,0.37647787,0
Male,White,0,0.12801044,0
Male,Black,0,0.00042490158,0
Male,White,0,0.01248804,0
Female,White,0,0.008752306,0
Male,White,1,0.35555658,0
Male,White,0,0.0010105717,0
Male,Black,1,0.293151,0
Male,White,0,0.0034846573,0
Male,White,0,0.0016273761,0
Female,White,0,0.0011369723,0
Male,White,0,0.0028143872,0
Female,White,1,0.32286566,0
Male,White,0,0.005267665,0
Male,White,0,0.18442182,0
Female,Black,0,0.002533359,0
Female,White,1,0.8428275,1
Female,White,0,0.010551491,0
Male,White,1,0.7397803,1
Male,White,1,0.9640742,1
Male,White,0,0.5716311,1
Male,White,0,0.62223196,1
Female,White,0,0.049694445,0
Female,White,1,0.7457056,1
Female,White,0,8.039861e-05,0
Male,White,0,0.31629685,0
Male,White,0,0.6952822,1
Male,White,0,0.00010869149,0
Male,White,0,0.05650096,0
Male,White,0,0.074833326,0
Male,White,1,0.648064,1
Male,White,0,0.00204496,0
Male,White,0,0.12064653,0
Male,White,1,0.8669394,1
Male,White,0,0.28605995,0
Male,Black,1,0.63122207,1
Male,White,0,0.17272258,0
Male,White,0,0.1176519,0
Male,Other,1,0.9161494,1
Male,White,0,0.54684925,1
Male,White,1,0.285428,0
Male,White,0,0.05436377,0
Male,Black,0,0.00048195766,0
Male,White,1,0.5030867,1
Male,White,0,0.003914076,0
Male,White,1,0.7541586,1
Female,Black,0,0.0027358893,0
Male,White,1,0.7283344,1
Female,White,0,0.089220844,0
Female,White,0,0.19571581,0
Male,White,1,0.36200973,0
Male,Black,1,0.6340186,1
Male,White,0,0.0026668075,0
Male,White,1,0.4937003,0
Female,Black,0,0.0016930318,0
Male,White,0,0.43028718,0
Male,White,0,0.5376669,1
Male,White,1,0.63430095,1
Female,White,1,0.4024999,0
Male,White,0,0.23515485,0
Male,White,0,0.52840066,1
Male,White,1,0.71213675,1
Male,White,0,0.025655556,0
Female,White,0,0.0001837413,0
Female,White,0,0.0038171243,0
Male,White,0,0.08625309,0
Female,White,0,0.07959155,0
Male,White,0,0.788545,1
Male,White,0,0.23186149,0
Male,White,0,0.0008668564,0
Male,White,0,0.00629673,0
Male,White,0,0.79705,1
Male,Asian-Pac-Islander,1,0.66659,1
Male,Asian-Pac-Islander,0,0.011941104,0
Male,Black,0,0.0010204576,0
Male,White,0,0.0059320987,0
Female,White,0,0.00499889,0
Male,White,0,0.20066722,0
Female,White,0,0.0017711013,0
Female,Black,0,0.003963262,0
Male,White,0,0.104816966,0
Female,White,0,0.032558873,0
Female,White,0,0.02038826,0
Male,White,0,0.0005823544,0
Female,White,1,0.76799625,1
Male,White,0,0.4136548,0
Male,White,0,0.73747385,1
Male,White,0,0.67952573,1
Male,White,1,0.750497,1
Male,Asian-Pac-Islander,0,0.061541844,0
Female,Asian-Pac-Islander,0,0.0011775475,0
Male,White,0,0.15410373,0
Female,White,1,0.85407263,1
Female,White,0,6.002595e-05,0
Female,Black,0,0.0042342665,0
Male,White,1,0.71943843,1
Female,White,0,0.001367258,0
Female,White,0,0.044907007,0
Male,White,1,0.2990338,0
Male,Asian-Pac-Islander,0,0.3012634,0
Female,White,0,0.0059690503,0
Male,Black,0,0.65659887,1
Male,White,0,0.19855876,0
Male,White,0,0.036044847,0
Female,White,0,0.0029936573,0
Male,White,1,0.6252078,1
Male,White,0,0.41272733,0
Male,White,0,0.39455947,0
Male,White,0,0.12251893,0
Male,White,0,0.061586805,0
Male,White,0,0.36846662,0
Male,White,0,0.00073883095,0
Male,White,0,0.44415408,0
Female,Black,0,0.002586659,0
Male,White,0,0.14481528,0
Male,White,0,0.47013855,0
Male,White,0,0.00984412,0
Female,White,1,0.96888554,1
Female,White,1,0.35876486,0
Female,White,0,0.0658519,0
Male,White,0,0.6479883,1
Male,White,1,1.0,1
Male,White,0,0.15445964,0
Male,White,0,0.3230018,0
Male,White,0,0.659691,1
Female,White,0,0.02074268,0
Female,White,0,0.014254517,0
Female,White,0,0.00016712511,0
Male,Black,1,0.07967434,0
Male,White,0,0.17578846,0
Male,Other,1,0.3820681,0
Female,White,0,0.046506036,0
Male,White,1,0.9654272,1
Male,White,0,0.068315946,0
Female,White,0,0.00013451463,0
Male,White,1,0.10391801,0
Male,White,0,0.003031508,0
Male,White,0,0.3611405,0
Male,Black,0,0.07785841,0
Male,White,0,0.0015391647,0
Female,White,0,0.020833211,0
Female,White,0,0.0065877084,0
Male,White,1,0.033269316,0
Male,White,1,0.9890535,1
Male,White,0,0.6411613,1
Male,Asian-Pac-Islander,0,0.06502828,0
Male,White,1,0.31831408,0
Male,White,1,0.48579162,0
Female,White,0,0.00068041746,0
Female,White,0,0.014527945,0
Male,White,0,0.31935018,0
Male,Black,0,0.0013200376,0
Male,Asian-Pac-Islander,1,0.9353005,1
Male,White,0,0.0059939916,0
Male,White,1,0.20206445,0
Female,White,1,0.14804374,0
Female,White,1,0.20996207,0
Male,White,1,1.0,1
Female,White,0,0.03372654,0
Male,White,0,0.053610045,0
Male,Asian-Pac-Islander,0,0.10494434,0
Male,White,1,0.31411213,0
Male,White,1,0.71193004,1
Male,White,1,0.10475392,0
Male,Black,1,0.9665191,1
Male,White,0,0.0032766305,0
Male,White,0,0.012580968,0
Male,White,0,0.41596767,0
Female,White,0,0.06963493,0
Male,White,1,0.8070474,1
Male,White,0,0.61951923,1
Male,White,0,0.2554939,0
Male,White,0,0.48478276,0
Male,Asian-Pac-Islander,0,0.13678318,0
Male,White,1,0.7131072,1
Male,White,0,0.012298272,0
Male,White,0,0.020193074,0
Male,White,1,0.70018566,1
Male,White,0,0.45524845,0
Male,White,0,0.0003718164,0
Male,White,0,0.007010912,0
Female,White,0,0.02700618,0
Male,White,1,0.22239147,0
Male,White,0,0.58096755,1
Male,White,0,0.38296443,0
Male,White,1,0.42936388,0
Male,White,0,0.056038,0
Male,White,0,0.0013882952,0
Male,White,0,0.0017784499,0
Male,Black,1,0.21543096,0
Male,White,1,0.15776497,0
Male,White,1,0.85026443,1
Male,Asian-Pac-Islander,0,0.18951876,0
Female,Black,0,0.008908352,0
Male,White,0,0.12554775,0
Female,White,0,0.0001950914,0
Female,White,0,0.018389171,0
Male,White,1,0.7541586,1
Female,White,0,0.0012633874,0
Female,White,0,0.5143131,1
Male,White,0,0.54731333,1
Male,White,0,0.15496024,0
Male,White,0,0.001902849,0
Male,White,0,0.0010675646,0
Male,White,0,0.00046661985,0
Female,White,0,0.0031180112,0
Female,White,1,0.14927289,0
Male,White,1,0.9802809,1
Female,Black,0,0.0020092537,0
Male,White,0,0.18184885,0
Male,White,1,0.796688,1
Male,White,0,0.14816074,0
Male,White,1,1.0,1
Male,White,0,0.026885604,0
Male,White,1,0.72490335,1
Male,White,0,0.025677234,0
Male,White,1,0.2374405,0
Male,White,0,0.051320113,0
Female,White,0,0.00021990367,0
Male,White,0,0.0044191964,0
Male,White,1,0.9667737,1
Male,White,1,1.0,1
Male,White,0,0.13648747,0
Male,White,0,0.36200973,0
Female,White,0,0.0021113178,0
Female,White,0,0.48393342,0
Male,White,0,0.19855876,0
Male,White,0,0.29935062,0
Male,White,0,0.021993127,0
Female,White,0,0.005090177,0
Male,White,1,0.6069327,1
Male,White,0,0.47210678,0
Male,White,0,0.0046775555,0
Male,White,0,0.00022178043,0
Male,White,0,0.30509126,0
Male,White,0,0.6999517,1
Female,Asian-Pac-Islander,0,0.0019349784,0
Male,White,0,0.73601174,1
Female,White,1,0.06411565,0
Female,White,0,0.016926939,0
Male,Black,0,0.010626777,0
Male,White,0,0.24791771,0
Female,White,0,0.00044706475,0
Male,Black,0,0.13226639,0
Male,White,0,0.50931275,1
Male,White,1,0.42910945,0
Female,White,0,0.0020944113,0
Female,White,1,0.08825124,0
Male,White,1,0.24349576,0
Male,White,0,0.003446754,0
Male,White,0,0.20179966,0
Male,White,0,0.25047854,0
Male,White,0,0.14560711,0
Male,White,1,0.9071395,1
Male,White,0,0.44617453,0
Male,White,0,0.17676641,0
Male,Black,1,0.92015624,1
Male,White,0,0.00015410616,0
Male,White,0,0.006816248,0
Male,White,0,0.01927988,0
Female,White,0,0.00021117722,0
Male,White,1,0.9159126,1
Male,White,0,0.00500069,0
Male,White,0,0.013207326,0
Male,White,1,0.9274937,1
Male,White,0,0.0006577713,0
Female,White,0,0.013457273,0
Female,White,0,0.00013879592,0
Male,White,0,0.29469514,0
Male,White,0,0.00089037215,0
Female,White,0,0.016231043,0
Male,White,1,0.31001264,0
Male,White,1,0.5112793,1
Male,White,0,0.011033574,0
Female,White,0,0.0636239,0
Male,White,0,0.070054345,0
Male,White,0,0.0064659975,0
Male,White,1,0.556637,1
Male,White,0,0.040047903,0
Male,White,0,0.51606905,1
Male,White,0,0.0022526658,0
Male,White,0,0.49802008,0
Female,White,0,0.08044205,0
Male,White,0,0.62452793,1
Female,White,1,0.5075723,1
Male,Asian-Pac-Islander,0,0.023961807,0
Male,White,0,0.00013101305,0
Female,White,1,0.025860835,0
Male,White,0,0.0029822816,0
Male,White,0,0.004365593,0
Male,Black,0,0.15786272,0
Female,White,0,0.0041946443,0
Male,White,0,0.26280272,0
Male,White,0,0.1076494,0
Male,White,1,0.8409444,1
Male,Black,0,0.64531094,1
Male,White,1,0.5450766,1
Male,White,0,0.5957403,1
Male,White,0,0.8959534,1
Male,White,0,0.29903385,0
Male,White,0,0.03651207,0
Male,White,0,0.1393882,0
Male,White,0,0.08925415,0
Female,White,0,0.102624044,0
Male,White,0,0.019290796,0
Male,White,1,0.9417371,1
Male,White,0,0.21917617,0
Male,White,0,0.0012685723,0
Male,White,0,0.0004982174,0
Male,White,0,0.3250032,0
Male,White,0,0.667215,1
Female,White,0,0.0010185024,0
Male,Black,0,0.11735592,0
Male,White,1,0.97236544,1
Male,White,0,0.14942159,0
Male,White,0,0.105349176,0
Female,White,0,0.022174908,0
Female,White,0,0.013323391,0
Female,Black,0,0.055415805,0
Male,White,0,0.00019108538,0
Male,White,0,0.11632993,0
Male,White,0,0.4349973,0
Male,White,1,0.95233846,1
Female,White,0,0.0059885816,0
Female,Black,1,0.026831215,0
Male,White,0,0.3161872,0
Male,Other,0,0.046471816,0
Male,White,1,0.7167292,1
Male,White,0,0.18831126,0
Male,White,0,0.20905653,0
Female,White,0,0.007946925,0
Male,White,0,0.00651025,0
Male,Amer-Indian-Eskimo,0,0.03848756,0
Female,White,0,0.03175124,0
Male,White,0,0.0003146887,0
Female,White,0,0.029575722,0
Male,White,1,0.85507965,1
Female,White,0,0.0017357019,0
Female,White,0,0.0027394004,0
Male,White,0,0.00046991714,0
Male,White,0,0.5991177,1
Male,White,0,0.20206445,0
Female,White,0,0.010167437,0
Male,White,1,0.19647586,0
Female,Asian-Pac-Islander,0,0.05119288,0
Male,Amer-Indian-Eskimo,0,0.014979627,0
Male,White,1,0.7843332,1
Male,White,1,0.7125826,1
Male,White,1,0.7341733,1
